P6001761,20240318065843,118.5221,39.78
P6001761,20240318115143,118.3771,39.6085
P6001761,20240318162343,118.2946,39.5313
P6001761,20240318132443,118.3682,39.6082
P6001761,20240321192748,118.756,39.2382
P6001761,20240321012352,118.999,39.2646
P6001761,20240321125352,118.255,39.692
P6001761,20240321084319,118.1086,39.4327
P6001761,20240301055115,118.4701,39.5985
P6001761,20240301043515,118.4693,39.5996
P6001761,20240301160656,118.8173,39.7616
P6001761,20240311171112,118.2942,39.5302
P6001761,20240311222112,118.294,39.5308
P6001761,20240301004914,118.4698,39.5995
P6001761,20240325071152,118.4867,39.6035
P6001761,20240325133552,119.0816,39.3161
P6001761,20240312191914,118.4684,39.5998
P6001761,20240312215914,118.4702,39.5995
P6001761,20240312012112,118.3586,39.6032
P6001761,20240312090514,118.2942,39.5313
P6001761,20240312061614,118.3551,39.5819
P6001761,20240302075520,118.4373,39.1458
P6001761,20240302150822,118.1015,39.4079
P6001761,20240312120614,118.4131,39.5458
P6001761,20240313131514,118.3711,39.6322
P6001761,20240302010757,118.4357,39.1452
P6001761,20240304053736,118.4736,39.5983
P6001761,20240304175421,118.3595,39.6023
P6001761,20240307082417,118.4737,39.5986
P6001761,20240304152922,118.2945,39.5314
P6001761,20240304212822,118.4043,39.6778
P6001761,20240303223335,118.4762,39.5987
P6001761,20240307015016,118.4044,39.678
P6001761,20240307011325,118.4856,39.6035
P6001761,20240307143952,118.4867,39.6035
P6001761,20240303065744,118.4864,39.6035
P6001761,20240307203653,118.4741,39.5981
P6001761,20240303020951,118.4044,39.6778
P6001761,20240325121852,119.0855,39.3173
P6001761,20240303114120,118.359,39.6029
P6001761,20240325174152,118.3537,39.4124
P6001761,20240308122030,118.3553,39.586
P6001761,20240305044816,118.4751,39.5988
P6001761,20240305211553,118.4754,39.5989
P6001761,20240309202500,118.3628,39.589
P6001761,20240309185820,118.3656,39.5963
P6001761,20240309021614,118.4737,39.5986
P6001761,20240309225534,118.5186,39.768
P6001761,20240310131003,118.3591,39.603
P6001761,20240310100436,118.2937,39.5308
P6001761,20240310201904,118.2943,39.5312
P6001761,20240310235805,118.6074,39.756
P6001761,20240310082936,118.4741,39.5879
P6001761,20240310035735,118.4781,39.6043
P6001761,20240310072835,118.4863,39.6017
P6001761,20240310223505,118.359,39.6031
P6001761,20240310190859,118.3628,39.589
P6001761,20240310222805,118.3595,39.6027
P6001761,20240310022735,118.4763,39.6072
P6001761,20240310050535,118.4856,39.6035
P6001761,20240311231713,118.294,39.5304
P6001761,20240311004406,118.6074,39.756
P6001761,20240311013511,118.7112,39.8097
P6001761,20240322173152,118.2951,39.5308
P6001761,20240304194222,118.3628,39.589
P6001761,20240322184152,118.3591,39.603
P6001761,20240322035852,118.4138,39.5459
P6001761,20240303133720,118.3591,39.6028
P6001761,20240323181348,118.4826,39.6025
P6001761,20240303164020,118.294,39.5312
P6001761,20240303091919,118.2949,39.5311
P6001761,20240323202852,118.3506,39.539
P6001761,20240323070445,118.4134,39.5455
P6001761,20240305130417,118.2951,39.5306
P6001761,20240305175746,118.4034,39.6525
P6001761,20240325102352,118.7563,39.2381
P6001761,20240325112552,119.0718,39.3069
P6001761,20240322065952,118.3643,39.5815
P6001761,20240322045952,118.4131,39.5458
P6001761,20240311185254,118.3628,39.589
P6001761,20240311073307,118.4858,39.6019
P6001761,20240311030906,118.6079,39.7561
P6001761,20240311123307,118.2928,39.5548
P6001761,20240323223152,118.4133,39.5456
P6001761,20240312033917,118.3628,39.589
P6001761,20240313214806,118.3561,39.8444
P6001761,20240313091714,118.4866,39.6032
P6001761,20240313161308,118.3445,39.8429
P6001761,20240313201014,118.3447,39.843
P6001761,20240309221534,118.5186,39.7677
P6001761,20240313200014,118.3443,39.843
P6001761,20240309075154,118.4837,39.6029
P6001761,20240309104900,118.2944,39.5308
P6001761,20240309033114,118.4044,39.6762
P6001761,20240314171214,118.3793,39.6067
P6001761,20240310081136,118.4862,39.6018
P6001761,20240314082849,118.4249,39.0651
P6001761,20240314025014,118.4201,39.3232
P6001761,20240314235314,118.4586,39.4552
P6001761,20240314105208,118.3651,39.5968
P6001761,20240310192359,118.3444,39.5801
P6001761,20240315003514,118.4586,39.4552
P6001761,20240315195308,118.3665,39.5969
P6001761,20240316123743,118.2936,39.5309
P6001761,20240316125043,118.2941,39.5307
P6001761,20240317174343,118.4735,39.5984
P6001761,20240317222443,118.4739,39.5977
P6001761,20240317234143,118.4043,39.679
P6001761,20240317042643,118.4738,39.5985
P6001761,20240318082537,118.5224,39.7797
P6001761,20240318043643,118.4863,39.6035
P6001761,20240318193043,118.4038,39.6783
P6001761,20240318182243,118.3755,39.6094
P6001761,20240321164702,118.486,39.6036
P6001761,20240301045115,118.4697,39.5996
P6001761,20240313190514,118.3499,39.8404
P6001761,20240301114018,118.4022,39.5505
P6001761,20240313005314,118.4698,39.5995
P6001761,20240301051715,118.4702,39.5995
P6001761,20240313153308,118.3445,39.8432
P6001761,20240302121829,118.4249,39.0651
P6001761,20240302092521,118.4374,39.146
P6001761,20240302153523,118.1016,39.4078
P6001761,20240302083520,118.4372,39.1459
P6001761,20240302141321,118.1015,39.4075
P6001761,20240304233423,118.4758,39.5987
P6001761,20240304210322,118.4051,39.678
P6001761,20240305060916,118.4861,39.6035
P6001761,20240304154222,118.2942,39.5313
P6001761,20240307152053,118.4867,39.6031
P6001761,20240307215354,118.405,39.6781
P6001761,20240307104524,118.4857,39.6034
P6001761,20240308100430,118.485,39.6019
P6001761,20240308200912,118.4863,39.6035
P6001761,20240303133020,118.3592,39.6028
P6001761,20240303134920,118.3594,39.6026
P6001761,20240325003452,118.6071,39.756
P6001761,20240303233235,118.4044,39.6779
P6001761,20240303224735,118.4751,39.5988
P6001761,20240305064117,118.486,39.6035
P6001761,20240305165951,118.3628,39.5891
P6001761,20240305234053,118.4758,39.5986
P6001761,20240311093707,118.2945,39.5308
P6001761,20240322171552,118.295,39.5308
P6001761,20240311195012,118.3698,39.6082
P6001761,20240323094752,118.2945,39.5311
P6001761,20240311063306,118.4858,39.6034
P6001761,20240311025606,118.6079,39.7562
P6001761,20240311130808,118.2939,39.5307
P6001761,20240323132652,118.2951,39.5309
P6001761,20240323064852,118.4134,39.5456
P6001761,20240311220626,118.2906,39.5637
P6001761,20240323174348,118.4834,39.6025
P6001761,20240312123001,118.4132,39.5458
P6001761,20240312203914,118.469,39.5996
P6001761,20240312211314,118.4695,39.5995
P6001761,20240323124451,118.2925,39.5548
P6001761,20240325130552,119.0855,39.3174
P6001761,20240313094814,118.4866,39.6033
P6001761,20240313204614,118.3561,39.8445
P6001761,20240304124021,118.3594,39.6025
P6001761,20240309093159,118.2933,39.5309
P6001761,20240304215122,118.4043,39.6775
P6001761,20240310204504,118.2946,39.531
P6001761,20240303162920,118.2941,39.5312
P6001761,20240310151804,118.2944,39.5312
P6001761,20240310070435,118.4862,39.6019
P6001761,20240303072652,118.4862,39.6034
P6001761,20240303120920,118.3591,39.6029
P6001761,20240325195452,118.3524,39.4123
P6001761,20240325042152,118.476,39.6065
P6001761,20240325075452,118.4867,39.6032
P6001761,20240305121116,118.2925,39.5546
P6001761,20240305194651,118.4042,39.6789
P6001761,20240305063750,118.4859,39.6035
P6001761,20240305211053,118.476,39.5987
P6001761,20240311215406,118.2905,39.5638
P6001761,20240311074707,118.4859,39.6019
P6001761,20240312181804,118.4857,39.6035
P6001761,20240312101214,118.3776,39.6081
P6001761,20240312135914,118.4753,39.5934
P6001761,20240313193514,118.3443,39.8431
P6001761,20240313084214,118.4865,39.603
P6001761,20240313111214,118.5246,39.5466
P6001761,20240313173814,118.3448,39.843
P6001761,20240313041614,118.4698,39.5981
P6001761,20240313091514,118.4867,39.6032
P6001761,20240313061014,118.4693,39.598
P6001761,20240313035014,118.47,39.5987
P6001761,20240313163308,118.3446,39.8429
P6001761,20240313055014,118.4693,39.5979
P6001761,20240313124914,118.3731,39.6336
P6001761,20240314130045,118.363,39.589
P6001761,20240314024814,118.4201,39.3233
P6001761,20240314012008,118.4586,39.4553
P6001761,20240314104208,118.3653,39.5967
P6001761,20240315104114,118.2938,39.5311
P6001761,20240315124918,118.3629,39.589
P6001761,20240315233908,118.3359,39.5803
P6001761,20240315134414,118.3592,39.603
P6001761,20240315123214,118.363,39.589
P6001761,20240307233654,118.4735,39.5985
P6001761,20240307100319,118.4857,39.6035
P6001761,20240309075259,118.4838,39.6029
P6001761,20240307213154,118.4045,39.678
P6001761,20240309155600,118.295,39.5308
P6001761,20240308160631,118.3793,39.6068
P6001761,20240309181300,118.3656,39.5964
P6001761,20240308222912,118.4742,39.5981
P6001761,20240309125700,118.3698,39.6082
P6001761,20240308033856,118.4735,39.5985
P6001761,20240310223905,118.3587,39.6032
P6001761,20240301233156,118.4359,39.1455
P6001761,20240310114530,118.3445,39.5801
P6001761,20240301085416,118.4863,39.6036
P6001761,20240301222657,118.4368,39.1457
P6001761,20240302100521,118.4374,39.1458
P6001761,20240302160424,118.1016,39.4079
P6001761,20240302014158,118.4355,39.1451
P6001761,20240301151356,118.8173,39.7617
P6001761,20240307154053,118.4867,39.6032
P6001761,20240301232956,118.4358,39.1456
P6001761,20240302152923,118.1017,39.4078
P6001761,20240302083020,118.4373,39.1459
P6001761,20240304154021,118.2943,39.5313
P6001761,20240316131343,118.2941,39.5308
P6001761,20240316060703,118.3359,39.5803
P6001761,20240304051337,118.4737,39.5983
P6001761,20240316195343,118.363,39.589
P6001761,20240316062843,118.3358,39.58
P6001761,20240317150743,118.4742,39.5981
P6001761,20240318050858,118.4863,39.6036
P6001761,20240318235843,118.4044,39.6785
P6001761,20240318225343,118.4854,39.6034
P6001761,20240318151737,118.3444,39.5802
P6001761,20240322210226,118.3629,39.589
P6001761,20240322204752,118.363,39.589
P6001761,20240322072648,118.3632,39.5816
P6001761,20240323060552,118.4135,39.5455
P6001761,20240323185952,118.4131,39.5459
P6001761,20240305145518,118.3594,39.6023
P6001761,20240305193351,118.4042,39.679
P6001761,20240304130321,118.3597,39.6022
P6001761,20240307141522,118.4867,39.6036
P6001761,20240308011153,118.4044,39.6778
P6001761,20240304082137,118.3644,39.5815
P6001761,20240313104914,118.5234,39.5467
P6001761,20240314141414,118.2943,39.5313
P6001761,20240314173814,118.3794,39.6067
P6001761,20240314191914,118.7062,39.6861
P6001761,20240314112208,118.3652,39.5968
P6001761,20240315045608,118.425,39.065
P6001761,20240315215908,118.3358,39.5804
P6001761,20240316054437,118.3358,39.5804
P6001761,20240317181543,118.4741,39.598
P6001761,20240317002643,118.4544,39.6447
P6001761,20240317180043,118.4736,39.5984
P6001761,20240318104443,118.3643,39.7528
P6001761,20240318214143,118.4741,39.5979
P6001761,20240318223043,118.4853,39.6035
P6001761,20240318091143,118.5225,39.7797
P6001761,20240321041052,118.7556,39.2379
P6001761,20240321235852,118.7557,39.2374
P6001761,20240305171604,118.3628,39.589
P6001761,20240325061848,118.4858,39.6035
P6001761,20240305033416,118.4759,39.5986
P6001761,20240307234254,118.4736,39.5985
P6001761,20240307234554,118.4743,39.5981
P6001761,20240307174653,118.4861,39.6035
P6001761,20240307125018,118.4868,39.6032
P6001761,20240308045429,118.4746,39.5979
P6001761,20240308141031,118.2942,39.5311
P6001761,20240322062452,118.4137,39.5458
P6001761,20240301100418,118.4675,39.5491
P6001761,20240301024115,118.4694,39.598
P6001761,20240323045052,118.3514,39.4123
P6001761,20240302012357,118.4356,39.1451
P6001761,20240323015952,118.7561,39.2381
P6001761,20240302015259,118.4355,39.145
P6001761,20240323170452,118.4834,39.6026
P6001761,20240325032652,118.476,39.6066
P6001761,20240325073652,118.4867,39.6033
P6001761,20240302181838,118.3445,39.5802
P6001761,20240302171749,118.286,39.586
P6001761,20240323193652,118.3502,39.5396
P6001761,20240302085420,118.4372,39.146
P6001761,20240323235252,118.4151,39.6819
P6001761,20240302101620,118.4375,39.1458
P6001761,20240304022936,118.4736,39.5985
P6001761,20240304011857,118.4858,39.6035
P6001761,20240322085852,118.2949,39.5312
P6001761,20240323122048,118.2926,39.5548
P6001761,20240323080152,118.4117,39.5485
P6001761,20240304124924,118.3594,39.6026
P6001761,20240325204552,118.4596,39.5303
P6001761,20240304072336,118.4861,39.6035
P6001761,20240303224635,118.4752,39.5988
P6001761,20240303072752,118.4862,39.6035
P6001761,20240303010851,118.4765,39.5986
P6001761,20240305082717,118.2953,39.5306
P6001761,20240311165512,118.2952,39.5309
P6001761,20240313003614,118.4692,39.5995
P6001761,20240311151013,118.3588,39.6032
P6001761,20240311092607,118.2946,39.5308
P6001761,20240314214614,118.7156,39.7065
P6001761,20240312055214,118.355,39.5818
P6001761,20240312235814,118.4691,39.5996
P6001761,20240312073514,118.2935,39.5308
P6001761,20240312201014,118.4683,39.5997
P6001761,20240312174008,118.4837,39.603
P6001761,20240314060814,118.4088,38.9935
P6001761,20240312213714,118.4696,39.5995
P6001761,20240325235852,118.6531,39.7551
P6001761,20240312103014,118.3593,39.6027
P6001761,20240312144014,118.4753,39.5935
P6001761,20240312222714,118.4698,39.5979
P6001761,20240315161814,118.295,39.5309
P6001761,20240313162308,118.3445,39.843
P6001761,20240313181414,118.3501,39.8408
P6001761,20240316131843,118.2942,39.5308
P6001761,20240316153943,118.3594,39.6026
P6001761,20240316031437,118.336,39.5804
P6001761,20240316175243,118.2957,39.5315
P6001761,20240316112237,118.3659,39.5966
P6001761,20240316063743,118.3359,39.58
P6001761,20240317235443,118.4042,39.6795
P6001761,20240317052343,118.4746,39.5979
P6001761,20240317130743,118.4858,39.6035
P6001761,20240317120343,118.4736,39.5985
P6001761,20240317122243,118.4743,39.5981
P6001761,20240318233543,118.4045,39.6785
P6001761,20240318084537,118.5225,39.7798
P6001761,20240321144552,118.4358,39.6355
P6001761,20240321015052,118.9905,39.279
P6001761,20240305235453,118.4761,39.5987
P6001761,20240305174746,118.4035,39.6526
P6001761,20240308011853,118.4044,39.6779
P6001761,20240307133319,118.4867,39.6033
P6001761,20240308222412,118.4742,39.5982
P6001761,20240325221052,118.6073,39.7561
P6001761,20240308032956,118.4735,39.5986
P6001761,20240309025114,118.4743,39.5981
P6001761,20240309165601,118.3768,39.6087
P6001761,20240310134303,118.3594,39.6026
P6001761,20240309100759,118.2935,39.5308
P6001761,20240309172401,118.3591,39.6029
P6001761,20240313054714,118.4698,39.5979
P6001761,20240309081059,118.4577,39.5443
P6001761,20240314212614,118.7157,39.7064
P6001761,20240309035814,118.4066,39.6764
P6001761,20240309064616,118.4854,39.6035
P6001761,20240310170604,118.3588,39.6032
P6001761,20240315231908,118.3359,39.5804
P6001761,20240310130903,118.3591,39.6029
P6001761,20240315052608,118.4251,39.065
P6001761,20240310042935,118.4854,39.6035
P6001761,20240313000814,118.4691,39.5996
P6001761,20240316055437,118.3359,39.5804
P6001761,20240316211643,118.3591,39.6029
P6001761,20240316075143,118.2935,39.5308
P6001761,20240317101343,118.4736,39.5981
P6001761,20240317200237,118.4862,39.6034
P6001761,20240317180143,118.4737,39.5984
P6001761,20240317063243,118.4854,39.6035
P6001761,20240317182743,118.4742,39.5979
P6001761,20240318212543,118.4739,39.5979
P6001761,20240318234143,118.4044,39.6786
P6001761,20240318213243,118.4742,39.5979
P6001761,20240321111327,118.3627,39.5891
P6001761,20240321065752,118.0722,39.2857
P6001761,20240321062352,118.0718,39.2865
P6001761,20240304171222,118.3795,39.6067
P6001761,20240304180022,118.3597,39.6023
P6001761,20240313040314,118.47,39.5984
P6001761,20240303161120,118.2942,39.5312
P6001761,20240303001251,118.4046,39.6778
P6001761,20240303045851,118.4863,39.6034
P6001761,20240303100219,118.294,39.531
P6001761,20240305234153,118.4758,39.5987
P6001761,20240305192051,118.4045,39.6776
P6001761,20240301194656,118.4859,39.6034
P6001761,20240301040915,118.4694,39.5997
P6001761,20240301021815,118.4698,39.5979
P6001761,20240301075115,118.4854,39.6035
P6001761,20240301083415,118.4865,39.6035
P6001761,20240302003056,118.4356,39.1455
P6001761,20240302025309,118.4859,39.6034
P6001761,20240302050019,118.4371,39.1458
P6001761,20240302020759,118.4353,39.1443
P6001761,20240302092421,118.4374,39.1459
P6001761,20240302001756,118.4355,39.1452
P6001761,20240311214406,118.2906,39.5638
P6001761,20240311062306,118.486,39.6034
P6001761,20240313060614,118.4694,39.598
P6001761,20240312082314,118.2936,39.5307
P6001761,20240312224214,118.4694,39.598
P6001761,20240312221214,118.47,39.5984
